cpu_inicio,cpu_final,memoria_inicio,memoria_final,tempo_chegada_server,tempo_saida_server,tempo_inicio_request,tempo_fim_request,tipo_request,id,tempo_bd,tempo_rede
1.247348854,1.247348716,4298727424,4298727424,1471543936795,1471543936797,1471543812337,1471543812344,cadastro,cadastro 734,2,5
1.247349086,1.247348947,4298854400,4298854400,1471543936996,1471543936999,1471543812537,1471543812546,cadastro,cadastro 735,3,6
1.247349526,1.247349387,4298854400,4298854400,1471543937195,1471543937197,1471543812737,1471543812744,cadastro,cadastro 736,2,5
1.247355114,1.247354975,4298854400,4298854400,1471543937396,1471543937397,1471543812937,1471543812944,cadastro,cadastro 737,1,6
1.247344426,1.247344287,4298854400,4298854400,1471543937596,1471543937598,1471543813138,1471543813144,cadastro,cadastro 738,2,4
1.247333737,1.247333737,4298854400,4298854400,1471543937799,1471543937801,1471543813337,1471543813349,cadastro,cadastro 739,2,10
1.247339742,1.247339603,4298854400,4298854400,1471543937995,1471543937997,1471543813536,1471543813544,cadastro,cadastro 740,2,6
1.247340112,1.247339835,4298854400,4298854400,1471543938196,1471543938198,1471543813738,1471543813745,cadastro,cadastro 741,2,5
1.247334919,1.247334919,4298854400,4298854400,1471543938395,1471543938397,1471543813937,1471543813944,cadastro,cadastro 742,2,5
1.247335151,1.247335082,4298854400,4298854400,1471543938595,1471543938597,1471543814137,1471543814144,cadastro,cadastro 743,2,5
1.247324325,1.247324186,4298854400,4298854400,1471543938797,1471543938799,1471543814337,1471543814346,cadastro,cadastro 744,2,7
1.247319201,1.247319132,4298600448,4298600448,1471543938996,1471543938998,1471543814537,1471543814544,cadastro,cadastro 745,2,5
1.247319364,1.247319225,4298600448,4298600448,1471543939196,1471543939198,1471543814738,1471543814745,cadastro,cadastro 746,2,5
1.24731431,1.247314171,4298600448,4298600448,1471543939395,1471543939397,1471543814937,1471543814943,cadastro,cadastro 747,2,4
1.247319967,1.247319828,4298600448,4298600448,1471543939595,1471543939597,1471543815137,1471543815144,cadastro,cadastro 748,2,5
1.247309002,1.247314496,4298600448,4298600448,1471543939802,1471543939804,1471543815341,1471543815351,cadastro,cadastro 749,2,8
1.247309581,1.247309303,4298346496,4298346496,1471543939997,1471543940000,1471543815537,1471543815547,cadastro,cadastro 750,3,7
1.247326573,1.247326504,4299870208,4299870208,1471543940195,1471543940197,1471543815737,1471543815744,cadastro,cadastro 751,2,5
1.247326805,1.247326736,4299870208,4299870208,1471543940395,1471543940397,1471543815937,1471543815944,cadastro,cadastro 752,2,5
1.247332601,1.247332462,4299870208,4299870208,1471543940596,1471543940597,1471543816137,1471543816144,cadastro,cadastro 753,1,6
1.2473272,1.2473272,4299870208,4299870208,1471543940797,1471543940799,1471543816337,1471543816346,cadastro,cadastro 754,2,7
1.247322146,1.247322007,4300091392,4300091392,1471543940995,1471543940997,1471543816537,1471543816544,cadastro,cadastro 755,2,5
1.247322309,1.247322239,4300587008,4300587008,1471543941196,1471543941198,1471543816737,1471543816744,cadastro,cadastro 756,2,5
1.247317116,1.247317116,4300587008,4300587008,1471543941396,1471543941398,1471543816937,1471543816945,cadastro,cadastro 757,2,6
1.247306291,1.247306222,4300587008,4300587008,1471543941596,1471543941598,1471543817138,1471543817145,cadastro,cadastro 758,2,5
1.247301099,1.247312017,4300587008,4300587008,1471543941797,1471543941799,1471543817338,1471543817346,cadastro,cadastro 759,2,6
1.247306755,1.247306755,4300726272,4300726272,1471543941996,1471543941999,1471543817537,1471543817546,cadastro,cadastro 760,3,6
1.247301494,1.247301355,4300726272,4300726272,1471543942195,1471543942197,1471543817736,1471543817743,cadastro,cadastro 761,2,5
1.2472906,1.247290531,4300726272,4300726272,1471543942396,1471543942398,1471543817938,1471543817945,cadastro,cadastro 762,2,5
1.247279914,1.247279776,4300726272,4300726272,1471543942596,1471543942598,1471543818137,1471543818144,cadastro,cadastro 763,2,5
1.247274445,1.247274376,4300726272,4300726272,1471543942800,1471543942802,1471543818337,1471543818349,cadastro,cadastro 764,2,10
1.247274747,1.247274678,4300980224,4300980224,1471543942996,1471543942998,1471543818538,1471543818545,cadastro,cadastro 765,2,5
1.247275396,1.247275326,4300980224,4300980224,1471543943195,1471543943197,1471543818736,1471543818744,cadastro,cadastro 766,2,6
1.247270065,1.247269926,4301287424,4301287424,1471543943397,1471543943398,1471543818938,1471543818946,cadastro,cadastro 767,1,7
1.247264735,1.247270228,4301287424,4301287424,1471543943595,1471543943597,1471543819136,1471543819144,cadastro,cadastro 768,2,6
1.247264967,1.247264829,4301287424,4301287424,1471543943797,1471543943799,1471543819338,1471543819346,cadastro,cadastro 769,2,6
1.247265894,1.247265824,4301615104,4301615104,1471543943996,1471543943997,1471543819537,1471543819544,cadastro,cadastro 770,1,6
1.247271619,1.24727155,4301615104,4301615104,1471543944195,1471543944197,1471543819737,1471543819744,cadastro,cadastro 771,2,5
1.247266289,1.24726622,4301615104,4301615104,1471543944395,1471543944397,1471543819937,1471543819944,cadastro,cadastro 772,2,5
1.247260959,1.24726089,4301615104,4301615104,1471543944596,1471543944598,1471543820137,1471543820144,cadastro,cadastro 773,2,5
1.247272178,1.247272109,4301615104,4301615104,1471543944796,1471543944798,1471543820337,1471543820346,cadastro,cadastro 774,2,7
1.247266917,1.247266779,4301615104,4301615104,1471543944996,1471543944998,1471543820538,1471543820545,cadastro,cadastro 775,2,5
1.247261657,1.247261657,4301615104,4301615104,1471543945196,1471543945197,1471543820737,1471543820744,cadastro,cadastro 776,1,6
1.247261959,1.24726182,4301869056,4301869056,1471543945396,1471543945398,1471543820937,1471543820945,cadastro,cadastro 777,2,6
1.247273108,1.247273038,4301869056,4301869056,1471543945596,1471543945598,1471543821137,1471543821145,cadastro,cadastro 778,2,6
1.247273062,1.247273062,4301869056,4301869056,1471543945799,1471543945801,1471543821338,1471543821349,cadastro,cadastro 779,2,9
1.247262656,1.247262517,4301996032,4301996032,1471543945996,1471543945998,1471543821537,1471543821546,cadastro,cadastro 780,2,7
1.24726268,1.24726268,4302757888,4302757888,1471543946196,1471543946198,1471543821738,1471543821745,cadastro,cadastro 781,2,5
1.247263121,1.247262913,4302491648,4302491648,1471543946395,1471543946398,1471543821937,1471543821944,cadastro,cadastro 782,3,4
1.247263145,1.247263076,4302491648,4302491648,1471543946596,1471543946598,1471543822137,1471543822145,cadastro,cadastro 783,2,6
1.247263239,1.247268662,4302491648,4302491648,1471543946798,1471543946800,1471543822338,1471543822347,cadastro,cadastro 784,2,7
1.247263541,1.247263472,4302376960,4302376960,1471543946995,1471543946997,1471543822537,1471543822544,cadastro,cadastro 785,2,5
1.247269335,1.247269127,4302376960,4302376960,1471543947196,1471543947198,1471543822738,1471543822745,cadastro,cadastro 786,2,5
1.247258583,1.247258444,4302376960,4302376960,1471543947395,1471543947397,1471543822937,1471543822944,cadastro,cadastro 787,2,5
1.247253254,1.247253184,4302376960,4302376960,1471543947596,1471543947597,1471543823137,1471543823144,cadastro,cadastro 788,1,6
1.247252862,1.247252723,4302376960,4302376960,1471543947806,1471543947808,1471543823344,1471543823355,cadastro,cadastro 789,2,9
1.247248226,1.247248226,4302376960,4302376960,1471543947996,1471543947998,1471543823537,1471543823545,cadastro,cadastro 790,2,6
1.247248528,1.24724832,4302376960,4302376960,1471543948196,1471543948197,1471543823737,1471543823745,cadastro,cadastro 791,1,7
1.247248692,1.247248553,4302872576,4302872576,1471543948396,1471543948398,1471543823937,1471543823945,cadastro,cadastro 792,2,6
1.247243501,1.247243363,4302872576,4302872576,1471543948596,1471543948598,1471543824137,1471543824145,cadastro,cadastro 793,2,6
1.247238103,1.247237964,4302872576,4302872576,1471543948797,1471543948799,1471543824337,1471543824346,cadastro,cadastro 794,2,7
1.247238544,1.247238405,4302630912,4302630912,1471543948995,1471543948997,1471543824537,1471543824544,cadastro,cadastro 795,2,5
1.247233215,1.247233076,4302630912,4302630912,1471543949196,1471543949198,1471543824738,1471543824745,cadastro,cadastro 796,2,5
1.247228025,1.247227956,4302630912,4302630912,1471543949395,1471543949397,1471543824937,1471543824943,cadastro,cadastro 797,2,4
1.247233681,1.247233611,4302630912,4302630912,1471543949595,1471543949597,1471543825137,1471543825144,cadastro,cadastro 798,2,5
1.247228421,1.247228352,4302630912,4302630912,1471543949797,1471543949799,1471543825337,1471543825346,cadastro,cadastro 799,2,7
1.247228862,1.247228793,4302757888,4302757888,1471543949995,1471543949997,1471543825537,1471543825544,cadastro,cadastro 800,2,5
1.247223603,1.247223465,4302757888,4302757888,1471543950195,1471543950197,1471543825737,1471543825747,cadastro,cadastro 801,2,8
1.247218483,1.247218344,4302757888,4302757888,1471543950396,1471543950398,1471543825937,1471543825944,cadastro,cadastro 802,2,5
1.247213155,1.247213085,4302757888,4302757888,1471543950596,1471543950598,1471543826137,1471543826144,cadastro,cadastro 803,2,5
1.247213318,1.247213249,4302757888,4302757888,1471543950796,1471543950798,1471543826337,1471543826345,cadastro,cadastro 804,2,6
1.247213621,1.247213482,4303011840,4303011840,1471543950997,1471543951000,1471543826538,1471543826547,cadastro,cadastro 805,3,6
1.247213992,1.247213992,4303011840,4303011840,1471543951196,1471543951198,1471543826737,1471543826745,cadastro,cadastro 806,2,6
1.247214225,1.247214156,4303011840,4303011840,1471543951396,1471543951397,1471543826937,1471543826944,cadastro,cadastro 807,1,6
1.247214458,1.24721425,4303011840,4303011840,1471543951596,1471543951598,1471543827138,1471543827146,cadastro,cadastro 808,2,6
1.247209407,1.247209269,4303011840,4303011840,1471543951795,1471543951797,1471543827337,1471543827344,cadastro,cadastro 809,2,5
1.247198588,1.24719838,4302884864,4302884864,1471543951996,1471543951999,1471543827537,1471543827546,cadastro,cadastro 810,3,6
1.247187908,1.247187839,4302884864,4302884864,1471543952196,1471543952198,1471543827737,1471543827745,cadastro,cadastro 811,2,6
1.24718821,1.247188072,4302884864,4302884864,1471543952396,1471543952398,1471543827937,1471543827944,cadastro,cadastro 812,2,5
1.247182952,1.247182883,4302884864,4302884864,1471543952596,1471543952598,1471543828138,1471543828145,cadastro,cadastro 813,2,5
1.247177763,1.247177694,4302884864,4302884864,1471543952795,1471543952797,1471543828337,1471543828343,cadastro,cadastro 814,2,4
1.247177997,1.247177997,4303011840,4303011840,1471543952995,1471543952997,1471543828537,1471543828544,cadastro,cadastro 815,2,5
1.24717823,1.247177952,4303011840,4305551360,1471543953195,1471543953203,1471543828737,1471543828750,cadastro,cadastro 816,8,5
1.247178532,1.247178394,4305805312,4305805312,1471543953395,1471543953397,1471543828937,1471543828944,cadastro,cadastro 817,2,5
1.247178765,1.247178627,4305604608,4305604608,1471543953595,1471543953597,1471543829137,1471543829144,cadastro,cadastro 818,2,5
1.247173577,1.247173508,4305604608,4305604608,1471543953796,1471543953798,1471543829337,1471543829344,cadastro,cadastro 819,2,5
1.247162898,1.247162759,4305551360,4305551360,1471543953996,1471543953999,1471543829537,1471543829546,cadastro,cadastro 820,3,6
1.2471632,1.247163131,4305551360,4305551360,1471543954195,1471543954197,1471543829736,1471543829744,cadastro,cadastro 821,2,6
1.247157943,1.247157943,4305551360,4305551360,1471543954396,1471543954398,1471543829938,1471543829945,cadastro,cadastro 822,2,5
1.247147264,1.247147195,4305551360,4305551360,1471543954595,1471543954597,1471543830137,1471543830145,cadastro,cadastro 823,2,6
1.247142007,1.247141868,4305551360,4305551360,1471543954796,1471543954798,1471543830338,1471543830345,cadastro,cadastro 824,2,5
1.24713675,1.24713668,4305805312,4305805312,1471543954997,1471543955000,1471543830537,1471543830547,cadastro,cadastro 825,3,7
1.247137191,1.247137122,4305805312,4305805312,1471543955195,1471543955197,1471543830737,1471543830744,cadastro,cadastro 826,2,5
1.247137355,1.247137286,4305805312,4305805312,1471543955395,1471543955397,1471543830937,1471543830944,cadastro,cadastro 827,2,5
1.247132098,1.24713196,4305805312,4305805312,1471543955596,1471543955598,1471543831137,1471543831144,cadastro,cadastro 828,2,5
1.24712142,1.247121282,4305805312,4305805312,1471543955795,1471543955797,1471543831336,1471543831345,cadastro,cadastro 829,2,7
1.247132773,1.247132635,4305932288,4305932288,1471543955995,1471543955997,1471543831537,1471543831544,cadastro,cadastro 830,2,5
1.247127586,1.247127447,4306694144,4306694144,1471543956196,1471543956198,1471543831738,1471543831745,cadastro,cadastro 831,2,5
1.247122329,1.24712219,4306694144,4306694144,1471543956395,1471543956397,1471543831937,1471543831944,cadastro,cadastro 832,2,5
1.247122563,1.247122493,4306694144,4306694144,1471543956595,1471543956597,1471543832137,1471543832144,cadastro,cadastro 833,2,5
1.247122658,1.247122519,4306694144,4306694144,1471543956796,1471543956798,1471543832337,1471543832346,cadastro,cadastro 834,2,7
1.24711205,1.247111842,4306567168,4306567168,1471543956996,1471543956998,1471543832537,1471543832545,cadastro,cadastro 835,2,6
1.247101234,1.247101164,4306567168,4306567168,1471543957195,1471543957197,1471543832737,1471543832744,cadastro,cadastro 836,2,5
1.247101467,1.247101467,4306567168,4306567168,1471543957395,1471543957397,1471543832937,1471543832944,cadastro,cadastro 837,2,5
1.247096072,1.247096072,4306567168,4306567168,1471543957596,1471543957598,1471543833138,1471543833145,cadastro,cadastro 838,2,5
1.247090816,1.247090747,4306567168,4306567168,1471543957796,1471543957798,1471543833337,1471543833347,cadastro,cadastro 839,2,8
1.247096471,1.247096471,4305678336,4305678336,1471543957995,1471543957997,1471543833537,1471543833545,cadastro,cadastro 840,2,6
1.247086002,1.247091353,4305678336,4305678336,1471543958195,1471543958197,1471543833737,1471543833744,cadastro,cadastro 841,2,5
1.247086097,1.247086028,4306288640,4306288640,1471543958395,1471543958397,1471543833937,1471543833944,cadastro,cadastro 842,2,5
1.247080772,1.247080703,4306288640,4306288640,1471543958596,1471543958598,1471543834137,1471543834145,cadastro,cadastro 843,2,6
1.247092124,1.247092055,4308840448,4308840448,1471543958795,1471543958797,1471543834337,1471543834344,cadastro,cadastro 844,2,5
1.247109035,1.247108966,4311646208,4311646208,1471543958995,1471543958997,1471543834537,1471543834545,cadastro,cadastro 845,2,6
1.247120317,1.247120317,4314505216,4314505216,1471543959196,1471543959198,1471543834738,1471543834745,cadastro,cadastro 846,2,5
1.2471152,1.247114923,4307296256,4307296256,1471543959396,1471543959398,1471543834937,1471543834946,cadastro,cadastro 847,2,7
1.247109806,1.247109806,4307296256,4307296256,1471543959596,1471543959598,1471543835137,1471543835144,cadastro,cadastro 848,2,5
1.247110109,1.247110039,4307296256,4307296256,1471543959796,1471543959798,1471543835338,1471543835345,cadastro,cadastro 849,2,5
1.247110412,1.247115762,4306948096,4306948096,1471543959994,1471543959997,1471543835536,1471543835543,cadastro,cadastro 850,3,4
1.247105017,1.247104948,4306948096,4306948096,1471543960196,1471543960197,1471543835737,1471543835744,cadastro,cadastro 851,1,6
1.24710532,1.247105251,4306948096,4306948096,1471543960396,1471543960398,1471543835938,1471543835946,cadastro,cadastro 852,2,6
1.247111043,1.247110835,4306948096,4306948096,1471543960595,1471543960597,1471543836137,1471543836144,cadastro,cadastro 853,2,5
1.247100298,1.247100229,4306948096,4306948096,1471543960795,1471543960797,1471543836337,1471543836344,cadastro,cadastro 854,2,5
1.247105883,1.247105813,4306948096,4306948096,1471543960996,1471543960998,1471543836537,1471543836545,cadastro,cadastro 855,2,6
1.247100627,1.247110912,4307329024,4300673024,1471543961196,1471543961210,1471543836738,1471543836757,cadastro,cadastro 856,14,5
1.247117606,1.247117398,4300673024,4300673024,1471543961395,1471543961397,1471543836936,1471543836944,cadastro,cadastro 857,2,6
1.247112142,1.247112142,4300673024,4300673024,1471543961595,1471543961597,1471543837137,1471543837144,cadastro,cadastro 858,2,5
1.247106887,1.247106817,4300673024,4300673024,1471543961795,1471543961797,1471543837337,1471543837345,cadastro,cadastro 859,2,6
1.247101631,1.247101631,4300599296,4300599296,1471543961995,1471543961997,1471543837537,1471543837544,cadastro,cadastro 860,2,5
1.247101865,1.247101796,4300599296,4300599296,1471543962196,1471543962198,1471543837737,1471543837746,cadastro,cadastro 861,2,7
1.247091121,1.247091121,4300599296,4300599296,1471543962396,1471543962398,1471543837938,1471543837946,cadastro,cadastro 862,2,6
1.247085797,1.247085728,4300599296,4300599296,1471543962596,1471543962598,1471543838137,1471543838145,cadastro,cadastro 863,2,6
1.247075053,1.247074845,4300599296,4300599296,1471543962795,1471543962797,1471543838337,1471543838345,cadastro,cadastro 864,2,6
1.247086195,1.247086195,4300726272,4300726272,1471543962995,1471543962997,1471543838537,1471543838544,cadastro,cadastro 865,2,5
1.247091848,1.24709171,4300726272,4300726272,1471543963197,1471543963199,1471543838738,1471543838747,cadastro,cadastro 866,2,7
1.247081036,1.247081036,4300460032,4300460032,1471543963396,1471543963398,1471543838938,1471543838945,cadastro,cadastro 867,2,5
1.247070292,1.247075781,4300460032,4300460032,1471543963595,1471543963597,1471543839137,1471543839144,cadastro,cadastro 868,2,5
1.247076154,1.247076015,4300460032,4300460032,1471543963795,1471543963797,1471543839337,1471543839344,cadastro,cadastro 869,2,5
1.24707076,1.247070691,4300853248,4300853248,1471543963997,1471543963999,1471543839538,1471543839546,cadastro,cadastro 870,2,6
1.247070994,1.247070856,4300853248,4300853248,1471543964196,1471543964198,1471543839737,1471543839745,cadastro,cadastro 871,2,6
1.247060252,1.247060252,4300853248,4300853248,1471543964396,1471543964397,1471543839937,1471543839945,cadastro,cadastro 872,1,7
1.247060555,1.247060555,4300853248,4300853248,1471543964595,1471543964597,1471543840137,1471543840144,cadastro,cadastro 873,2,5
1.247071696,1.247071696,4300853248,4300853248,1471543964795,1471543964797,1471543840337,1471543840344,cadastro,cadastro 874,2,5
1.24707193,1.247071861,4300980224,4300980224,1471543964997,1471543964999,1471543840538,1471543840547,cadastro,cadastro 875,2,7
1.247061534,1.247061465,4300980224,4300980224,1471543965196,1471543965197,1471543840737,1471543840744,cadastro,cadastro 876,1,6
1.24706163,1.24706156,4300980224,4300980224,1471543965396,1471543965398,1471543840938,1471543840945,cadastro,cadastro 877,2,5
1.24706756,1.247067352,4300980224,4300980224,1471543965595,1471543965597,1471543841137,1471543841144,cadastro,cadastro 878,2,5
1.247062236,1.247062098,4300980224,4300980224,1471543965795,1471543965797,1471543841337,1471543841344,cadastro,cadastro 879,2,5
1.247057052,1.247056982,4300980224,4300980224,1471543965996,1471543965998,1471543841537,1471543841546,cadastro,cadastro 880,2,7
1.247062704,1.247062704,4300980224,4300980224,1471543966195,1471543966197,1471543841737,1471543841744,cadastro,cadastro 881,2,5
1.247063354,1.247063354,4298846208,4298846208,1471543966395,1471543966397,1471543841937,1471543841944,cadastro,cadastro 882,2,5
1.24705817,1.2470581,4296712192,4296712192,1471543966595,1471543966597,1471543842137,1471543842144,cadastro,cadastro 883,2,5
1.247058542,1.247058473,4296712192,4296712192,1471543966794,1471543966796,1471543842336,1471543842343,cadastro,cadastro 884,2,5
1.247069891,1.247069821,4297932800,4297932800,1471543966995,1471543966997,1471543842537,1471543842544,cadastro,cadastro 885,2,5
1.247075751,1.247075751,4301414400,4301414400,1471543967195,1471543967197,1471543842738,1471543842745,cadastro,cadastro 886,2,5
1.247092725,1.247092656,4304269312,4304269312,1471543967395,1471543967397,1471543842937,1471543842944,cadastro,cadastro 887,2,5
1.247098516,1.247098446,4296339456,4296339456,1471543967596,1471543967597,1471543843138,1471543843144,cadastro,cadastro 888,1,5
1.247098888,1.247104306,4296339456,4296339456,1471543967794,1471543967796,1471543843336,1471543843343,cadastro,cadastro 889,2,5
1.247098983,1.247098983,4296155136,4296155136,1471543967996,1471543967998,1471543843537,1471543843544,cadastro,cadastro 890,2,5
1.247099355,1.247099286,4296155136,4296155136,1471543968195,1471543968197,1471543843737,1471543843744,cadastro,cadastro 891,2,5
1.247105077,1.247105007,4296155136,4296155136,1471543968395,1471543968397,1471543843937,1471543843944,cadastro,cadastro 892,2,5
1.247094405,1.247094335,4296155136,4296155136,1471543968595,1471543968597,1471543844137,1471543844144,cadastro,cadastro 893,2,5
1.247089359,1.247089082,4296155136,4296155136,1471543968796,1471543968797,1471543844338,1471543844344,cadastro,cadastro 894,1,5
1.247078618,1.24707848,4296155136,4296155136,1471543968995,1471543968997,1471543844537,1471543844544,cadastro,cadastro 895,2,5
1.247073295,1.247073226,4296155136,4296155136,1471543969196,1471543969198,1471543844737,1471543844745,cadastro,cadastro 896,2,6
1.247073599,1.247073529,4296155136,4296155136,1471543969395,1471543969397,1471543844937,1471543844945,cadastro,cadastro 897,2,6
1.24707925,1.24707925,4296155136,4296155136,1471543969595,1471543969597,1471543845137,1471543845144,cadastro,cadastro 898,2,5
1.247068579,1.24706851,4296155136,4296155136,1471543969795,1471543969797,1471543845337,1471543845344,cadastro,cadastro 899,2,5
1.247068952,1.247068882,4296409088,4296409088,1471543969995,1471543969997,1471543845537,1471543845544,cadastro,cadastro 900,2,5
1.247069116,1.247069047,4296409088,4296409088,1471543970195,1471543970196,1471543845736,1471543845744,cadastro,cadastro 901,1,7
1.247096854,1.247096854,4296409088,4296409088,1471543970400,1471543970402,1471543845938,1471543845951,cadastro,cadastro 902,2,11
1.247086461,1.247086461,4296409088,4296409088,1471543970596,1471543970598,1471543846137,1471543846145,cadastro,cadastro 903,2,6
1.24707579,1.247075721,4296409088,4296409088,1471543970796,1471543970798,1471543846337,1471543846346,cadastro,cadastro 904,2,7
1.247081511,1.247081441,4296536064,4296536064,1471543970995,1471543970997,1471543846537,1471543846544,cadastro,cadastro 905,2,5
1.247076396,1.247076258,4296790016,4296790016,1471543971195,1471543971197,1471543846737,1471543846744,cadastro,cadastro 906,2,5
1.247081978,1.247081771,4296790016,4296790016,1471543971397,1471543971399,1471543846937,1471543846947,cadastro,cadastro 907,2,8
1.247071239,1.247071239,4296790016,4296790016,1471543971596,1471543971598,1471543847138,1471543847145,cadastro,cadastro 908,2,5
1.247066125,1.247065917,4296790016,4296790016,1471543971795,1471543971797,1471543847337,1471543847345,cadastro,cadastro 909,2,6
1.247066497,1.247066359,4296663040,4296663040,1471543971995,1471543971997,1471543847537,1471543847544,cadastro,cadastro 910,2,5
1.247061383,1.247066731,4296663040,4296663040,1471543972195,1471543972196,1471543847736,1471543847743,cadastro,cadastro 911,1,6
1.247072452,1.247072244,4296663040,4296663040,1471543972396,1471543972398,1471543847937,1471543847946,cadastro,cadastro 912,2,7
1.247061851,1.247061713,4296663040,4296663040,1471543972595,1471543972597,1471543848137,1471543848144,cadastro,cadastro 913,2,5
1.247056599,1.247056529,4296663040,4296663040,1471543972796,1471543972797,1471543848337,1471543848345,cadastro,cadastro 914,1,7
1.247067805,1.247067736,4296663040,4296663040,1471543972996,1471543972998,1471543848537,1471543848545,cadastro,cadastro 915,2,6
1.247062345,1.247062207,4297170944,4297170944,1471543973200,1471543973202,1471543848737,1471543848749,cadastro,cadastro 916,2,10
1.247057301,1.247057301,4297478144,4297478144,1471543973396,1471543973398,1471543848937,1471543848945,cadastro,cadastro 917,2,6
1.247052048,1.24705191,4297478144,4297478144,1471543973595,1471543973597,1471543849137,1471543849144,cadastro,cadastro 918,2,5
1.247046658,1.247046588,4297478144,4297478144,1471543973795,1471543973797,1471543849337,1471543849344,cadastro,cadastro 919,2,5
1.24703592,1.24703585,4297551872,4297551872,1471543973995,1471543973997,1471543849537,1471543849544,cadastro,cadastro 920,2,5
1.247030598,1.247030529,4297551872,4297551872,1471543974195,1471543974197,1471543849737,1471543849744,cadastro,cadastro 921,2,5
1.247030694,1.247030694,4297551872,4297551872,1471543974397,1471543974399,1471543849938,1471543849947,cadastro,cadastro 922,2,7
1.247031344,1.247030998,4297551872,4297551872,1471543974595,1471543974597,1471543850137,1471543850144,cadastro,cadastro 923,2,5
1.24703144,1.24703137,4297551872,4297551872,1471543974795,1471543974797,1471543850337,1471543850344,cadastro,cadastro 924,2,5
1.247020494,1.247025842,4297551872,4297551872,1471543974999,1471543975001,1471543850540,1471543850548,cadastro,cadastro 925,2,6
1.247020867,1.247020867,4297551872,4297551872,1471543975195,1471543975197,1471543850737,1471543850744,cadastro,cadastro 926,2,5
1.247015616,1.247015616,4297551872,4297551872,1471543975395,1471543975397,1471543850937,1471543850944,cadastro,cadastro 927,2,5
1.247010226,1.247010156,4297551872,4297551872,1471543975595,1471543975597,1471543851137,1471543851144,cadastro,cadastro 928,2,5
1.247005182,1.247005044,4297551872,4297551872,1471543975795,1471543975796,1471543851337,1471543851344,cadastro,cadastro 929,1,6
1.247005417,1.247010764,4297551872,4297551872,1471543975995,1471543975997,1471543851537,1471543851544,cadastro,cadastro 930,2,5
1.247016553,1.247016345,4297932800,4297932800,1471543976195,1471543976197,1471543851737,1471543851745,cadastro,cadastro 931,2,6
1.247016649,1.24701658,4297932800,4297932800,1471543976396,1471543976398,1471543851937,1471543851945,cadastro,cadastro 932,2,6
1.247011467,1.247011328,4297932800,4297932800,1471543976596,1471543976598,1471543852138,1471543852145,cadastro,cadastro 933,2,5
1.24700073,1.24700073,4297932800,4297932800,1471543976795,1471543976796,1471543852336,1471543852343,cadastro,cadastro 934,1,6
1.246995341,1.246995272,4297932800,4297932800,1471543976996,1471543976998,1471543852538,1471543852545,cadastro,cadastro 935,2,5
1.246995714,1.246995645,4297932800,4297932800,1471543977195,1471543977197,1471543852737,1471543852744,cadastro,cadastro 936,2,5
1.246995879,1.24699581,4297932800,4297932800,1471543977395,1471543977397,1471543852938,1471543852944,cadastro,cadastro 937,2,4
1.246985074,1.246985074,4297932800,4297932800,1471543977595,1471543977597,1471543853137,1471543853144,cadastro,cadastro 938,2,5
1.246985447,1.246990794,4297932800,4297932800,1471543977795,1471543977797,1471543853337,1471543853344,cadastro,cadastro 939,2,5
1.246985543,1.246985474,4297932800,4297932800,1471543977995,1471543977997,1471543853537,1471543853544,cadastro,cadastro 940,2,5
1.246974807,1.246974738,4297932800,4297932800,1471543978195,1471543978197,1471543853737,1471543853744,cadastro,cadastro 941,2,5
1.246969488,1.246969418,4298694656,4298694656,1471543978396,1471543978398,1471543853938,1471543853945,cadastro,cadastro 942,2,5
1.246969722,1.246969653,4298694656,4298694656,1471543978594,1471543978596,1471543854137,1471543854143,cadastro,cadastro 943,2,4
1.246969957,1.246969888,4298694656,4298694656,1471543978795,1471543978797,1471543854337,1471543854344,cadastro,cadastro 944,2,5
1.246970053,1.246970053,4298186752,4298186752,1471543978998,1471543979000,1471543854536,1471543854547,cadastro,cadastro 945,2,9
1.246965011,1.246964872,4298186752,4298186752,1471543979195,1471543979197,1471543854736,1471543854744,cadastro,cadastro 946,2,6
1.246959622,1.246959553,4298186752,4298186752,1471543979396,1471543979398,1471543854938,1471543854945,cadastro,cadastro 947,2,5
1.246948887,1.246948749,4298186752,4298186752,1471543979596,1471543979598,1471543855138,1471543855145,cadastro,cadastro 948,2,5
1.246960023,1.246959953,4298186752,4298186752,1471543979795,1471543979797,1471543855337,1471543855344,cadastro,cadastro 949,2,5
1.246960188,1.246960119,4298059776,4298059776,1471543979996,1471543979998,1471543855537,1471543855546,cadastro,cadastro 950,2,7
1.246960561,1.246960492,4298059776,4298059776,1471543980195,1471543980197,1471543855737,1471543855745,cadastro,cadastro 951,2,6
1.246949688,1.24694955,4298059776,4298059776,1471543980396,1471543980398,1471543855937,1471543855945,cadastro,cadastro 952,2,6
1.246949923,1.246949923,4298059776,4298059776,1471543980595,1471543980597,1471543856136,1471543856144,cadastro,cadastro 953,2,6
1.246955643,1.246955643,4298059776,4298059776,1471543980795,1471543980797,1471543856337,1471543856344,cadastro,cadastro 954,2,5
1.246944909,1.246944909,4298059776,4298059776,1471543980996,1471543980997,1471543856537,1471543856545,cadastro,cadastro 955,1,7
1.246939659,1.246939521,4298620928,4298620928,1471543981195,1471543981197,1471543856737,1471543856744,cadastro,cadastro 956,2,5
1.24693441,1.24693441,4298874880,4298874880,1471543981394,1471543981396,1471543856936,1471543856943,cadastro,cadastro 957,2,5
